"lokalisationnummer","lokalisationsname","status","status_txt","lokalisation_art","lokalisation_art_txt","lokalisation_koord_ost","lokalisation_koord_nord","objid","lokalisation_ori","geometry"
"1344","Mathysweg","1","real","1","Strasse","2679051.125","1248215.004","2049","322.0","POINT (2679051 1248215)"
"2332","Else-Züblin-Weg","1","real","1","Strasse","2679316.272","1247992.835","2050","289.7","POINT (2679316.2 1247992.9)"
"383","Dennlerstrasse","1","real","1","Strasse","2679965.712","1248355.957","2051","49.6","POINT (2679965.8 1248356)"
"549","Flüelastrasse","1","real","1","Strasse","2679765.465","1248408.123","2052","57.0","POINT (2679765.5 1248408.1)"
"1575","Rautistrasse","1","real","1","Strasse","2679625.457","1248285.956","2053","326.8","POINT (2679625.5 1248286)"
"989","Im Sträler","1","real","1","Strasse","2680078.52","1247170.503","2056","86.8","POINT (2680078.5 1247170.5)"
"758","Hagenbuchrain","1","real","1","Strasse","2678971.558","1247289.729","2057","303.6","POINT (2678971.5 1247289.8)"
"896","Hohensteinweg","1","real","1","Strasse","2679734.627","1246460.324","2066","83.3","POINT (2679734.8 1246460.4)"
"1998","Talchernsteig","1","real","1","Strasse","2679205.755","1250757.166","2123","65.6","POINT (2679205.8 1250757.1)"
"52","Altstetterstrasse","1","real","1","Strasse","2678957.659","1247771.171","2128","293.4","POINT (2678957.8 1247771.1)"
"579","Freilagerstrasse","1","real","1","Strasse","2679353.588","1248266.002","2133","321.3","POINT (2679353.5 1248266)"
"57","Am Giessen","1","real","1","Strasse","2679807.923","1250395.695","2137","0.0","POINT (2679808 1250395.8)"
"707","Gratweg","1","real","1","Strasse","2679335.582","1245721.881","2184","333.9","POINT (2679335.5 1245721.9)"
"397","Döltschiweg","1","real","1","Strasse","2679972.207","1246292.917","2186","356.0","POINT (2679972.2 1246292.9)"
"207","Bernerstrasse Süd","1","real","1","Strasse","2678862.666","1249931.283","2203","340.0","POINT (2678862.8 1249931.2)"
"205","Bernerstrasse","1","real","1","Strasse","2677998.504","1250274.587","2204","339.0","POINT (2677998.5 1250274.6)"
"390","Diggelmannstrasse","1","real","1","Strasse","2678863.076","1247833.825","2258","303.3","POINT (2678863 1247833.9)"
"398","Dorfbachweg","1","real","1","Strasse","2680011.535","1250701.617","2279","272.3","POINT (2680011.5 1250701.6)"
"2204","Winzerhalde","1","real","1","Strasse","2679523.798","1250414.088","2328","6.0","POINT (2679523.8 1250414.1)"
"890","Hohenklingenallee","1","real","1","Strasse","2679337.904","1250694.714","2428","345.0","POINT (2679338 1250694.8)"
"2098","Vorhaldenstrasse","1","real","1","Strasse","2679622.115","1250564.623","2464","347.0","POINT (2679622 1250564.6)"
"1026","Jakob-Fügli-Strasse","1","real","1","Strasse","2678986.407","1249272.271","2493","67.0","POINT (2678986.5 1249272.2)"
"417","Dunkelhölzlistrasse","1","real","1","Strasse","2677747.016","1249202.859","2494","21.7","POINT (2677747 1249202.9)"
"1997","Talbächliweg","1","real","1","Strasse","2677666.664","1249241.266","2495","314.0","POINT (2677666.8 1249241.2)"
"2020","Tischlerweg","1","real","1","Strasse","2678005.377","1249488.291","2496","49.2","POINT (2678005.5 1249488.2)"
"1377","Mirabellenstrasse","1","real","1","Strasse","2678419.049","1249237.031","2497","67.8","POINT (2678419 1249237)"
"51","Altstetterplatz","1","real","2","Platz","2679258.586","1249466.971","2498","340.0","POINT (2679258.5 1249467)"
"845","Herostrasse","1","real","1","Strasse","2679130.573","1249726.378","2499","272.8","POINT (2679130.5 1249726.4)"
"1073","Karstlernstrasse","1","real","1","Strasse","2678526.192","1249316.242","2500","53.0","POINT (2678526.2 1249316.2)"
"199","Bergliweg","1","real","1","Strasse","2677864.149","1249257.32","2501","328.0","POINT (2677864.2 1249257.4)"
"1334","Marmorgasse","1","real","1","Strasse","2682089.041","1247928.847","14","324.0","POINT (2682089 1247928.9)"
"119","Bäckeranlage","1","real","2","Platz","2681931.755","1247993.103","29","0.0","POINT (2681931.8 1247993.1)"
"2080","Urselweg","1","real","1","Strasse","2681591.21","1247916.995","109","78.5","POINT (2681591.2 1247917)"
"838","Helvetiaplatz","1","real","2","Platz","2682188.237","1247809.417","185","0.0","POINT (2682188.2 1247809.4)"
"29","Albisriederstrasse","1","real","1","Strasse","2680796.871","1248011.328","315","17.6","POINT (2680796.8 1248011.4)"
"384","Denzlerstrasse","1","real","1","Strasse","2681098.287","1248017.912","733","46.4","POINT (2681098.2 1248017.9)"
"1069","Karl-Bürkli-Strasse","1","real","1","Strasse","2681476.492","1247890.478","737","340.6","POINT (2681476.5 1247890.5)"
"28","Albisriederplatz","1","real","2","Platz","2680913.229","1248041.888","777","351.5","POINT (2680913.2 1248041.9)"
"1133","Kochstrasse","1","real","1","Strasse","2681308.346","1248030.167","780","327.2","POINT (2681308.2 1248030.1)"
"464","Elsastrasse","1","real","1","Strasse","2681243.161","1247907.315","781","50.8","POINT (2681243.2 1247907.4)"
"1961","Stierliweg","1","real","1","Strasse","2681141.43","1248019.597","812","47.0","POINT (2681141.5 1248019.6)"
"1384","Molkenstrasse","1","real","1","Strasse","2682190.836","1247879.811","829","327.9","POINT (2682190.8 1247879.8)"
"842","Herman-Greulich-Strasse","1","real","1","Strasse","2681643.705","1248017.859","890","60.6","POINT (2681643.8 1248017.9)"
"857","Hildastrasse","1","real","1","Strasse","2681369.661","1247838.467","897","326.8","POINT (2681369.8 1247838.5)"
"2249","Zeughausstrasse","1","real","1","Strasse","2682420.531","1247815.561","949","317.0","POINT (2682420.5 1247815.5)"
"1190","Kurzgasse","1","real","1","Strasse","2682239.738","1247953.002","981","51.6","POINT (2682239.8 1247953)"
"1158","Kräuelgasse","1","real","1","Strasse","2682353.276","1247815.84","983","50.0","POINT (2682353.2 1247815.9)"
"839","Herbartstrasse","1","real","1","Strasse","2682077.06","1248051.334","1190","60.0","POINT (2682077 1248051.4)"
"596","Fritschistrasse","1","real","1","Strasse","2681129.752","1247805.213","1248","48.0","POINT (2681129.8 1247805.2)"
"779","Hardaustrasse","1","real","1","Strasse","2680866.861","1247958.7","1251","49.2","POINT (2680866.8 1247958.8)"
"87","Anwandstrasse","1","real","1","Strasse","2681859.976","1247898.497","1320","333.0","POINT (2681860 1247898.5)"
"83","Ankerstrasse","1","real","1","Strasse","2682276.548","1247851.187","1344","45.0","POINT (2682276.5 1247851.1)"
"2428","Piazza Cella","1","real","1","Strasse","2682195.882","1248063.065","1650","68.9","POINT (2682196 1248063.1)"
"1094","Kernstrasse","1","real","1","Strasse","2682053.234","1247937.167","1913","60.0","POINT (2682053.2 1247937.1)"
"1538","Pflanzschulstrasse","1","real","1","Strasse","2681793.779","1248068.429","1934","65.0","POINT (2681793.8 1248068.4)"
"261","Brahmsstrasse","1","real","1","Strasse","2680531.05","1248076.969","2139","4.0","POINT (2680531 1248077)"
"586","Friedaustrasse","1","real","1","Strasse","2680974.46","1247921.947","2180","47.0","POINT (2680974.5 1247922)"
"2431","Anny-Klawa-Platz","1","real","2","Platz","2681411.113","1247906.839","2182","73.3","POINT (2681411 1247906.9)"
"2286","Zypressenstrasse","1","real","1","Strasse","2681054.953","1247872.516","2303","46.4","POINT (2681055 1247872.5)"
"525","Feldstrasse","1","real","1","Strasse","2681754.913","1247798.927","2386","64.2","POINT (2681755 1247798.9)"
"1785","Schreinerstrasse","1","real","1","Strasse","2681869.813","1247862.749","2389","67.1","POINT (2681869.8 1247862.8)"
"1113","Kleinalbis","1","real","1","Strasse","2680768.047","1245842.22","8","301.0","POINT (2680768 1245842.2)"
"718","Grossalbis","1","real","1","Strasse","2680857.39","1245635.197","13","302.0","POINT (2680857.5 1245635.2)"
"2002","Tambourenweg","1","real","1","Strasse","2681486.158","1245689.875","17","289.0","POINT (2681486.2 1245689.9)"
"2059","Uetlibergstrasse","1","real","1","Strasse","2681214.68","1245581.806","18","72.5","POINT (2681214.8 1245581.8)"
"27","Albisgütliweg","1","real","1","Strasse","2681502.829","1245519.018","19","86.9","POINT (2681502.8 1245519)"
"1846","Sieberstrasse","1","real","1","Strasse","2680961.419","1246573.861","78","78.0","POINT (2680961.5 1246573.9)"
"773","Hanfrose","1","real","1","Strasse","2680891.548","1246803.379","79","80.0","POINT (2680891.5 1246803.4)"
"886","Höfliweg","1","real","1","Strasse","2680931.437","1246942.066","80","334.0","POINT (2680931.5 1246942.1)"
"1624","Riedmattstrasse","1","real","1","Strasse","2681040.153","1247041.814","81","41.0","POINT (2681040.2 1247041.9)"
"1187","Kurfirstenstrasse","1","real","1","Strasse","2682333.481","1245202.594","118","85.4","POINT (2682333.5 1245202.6)"
"1212","Langweid","1","real","1","Strasse","2680955.264","1245502.925","120","290.0","POINT (2680955.2 1245502.9)"
"965","Im Hegi","1","real","1","Strasse","2681048.056","1245537.188","121","291.0","POINT (2681048 1245537.2)"
"1934","Ernst-Nobs-Platz","1","real","2","Platz","2682436.98","1247284.088","164","0.0","POINT (2682437 1247284.1)"
"2354","Kalanderplatz","1","real","2","Platz","2681924.263","1245841.838","167","0.0","POINT (2681924.2 1245841.9)"
"104","Aspweg","1","real","1","Strasse","2682304.384","1245134.879","202","10.0","POINT (2682304.5 1245134.9)"
"413","Dubsstrasse","1","real","1","Strasse","2681857.385","1246883.785","203","39.2","POINT (2681857.5 1246883.8)"
"2222","Wuhrstrasse","1","real","1","Strasse","2681716.158","1246911.819","204","305.7","POINT (2681716.2 1246911.9)"
"489","Erlachstrasse","1","real","1","Strasse","2681784.815","1246909.195","205","38.9","POINT (2681784.8 1246909.2)"
"2242","Zelgstrasse","1","real","1","Strasse","2681781.944","1246950.074","206","309.4","POINT (2681782 1246950.1)"
"486","Erikastrasse","1","real","1","Strasse","2681633.109","1247278.827","207","27.8","POINT (2681633 1247278.9)"
"2359","Hertersteg","1","real","1","Strasse","2682027.676","1246757.472","211","319.1","POINT (2682027.8 1246757.5)"
"1023","Islerstrasse","1","real","1","Strasse","2681740.422","1245522.944","230","80.0","POINT (2681740.5 1245523)"
"1516","Panoramaweg","1","real","1","Strasse","2680502.009","1245466.386","231","305.0","POINT (2680502 1245466.4)"
"2357","Hürlimannplatz","1","real","2","Platz","2682144.065","1246608.768","271","0.0","POINT (2682144 1246608.8)"
"1078","Katharinenweg","1","real","1","Strasse","2682332.523","1246121.099","297","90.0","POINT (2682332.5 1246121.1)"
"254","Bolistrasse","1","real","1","Strasse","2680697.09","1246286.137","305","312.0","POINT (2680697 1246286.1)"
"636","Gehrenholzstrasse","1","real","1","Strasse","2680785.732","1246369.435","306","302.5","POINT (2680785.8 1246369.4)"
"1922","Staffelhof","1","real","1","Strasse","2680734.62","1246345.08","307","46.4","POINT (2680734.5 1246345.1)"
"967","Im Heuried","1","real","1","Strasse","2680773.616","1246902.355","308","20.0","POINT (2680773.5 1246902.4)"
"1361","Meinrad-Lienert-Strasse","1","real","1","Strasse","2681493.142","1247699.803","314","312.5","POINT (2681493.2 1247699.8)"
"2531","Kopfweidenweg","1","real","1","Strasse","2682090.596","1245117.58","400","4.5","POINT (2682090.5 1245117.6)"
"694","Goldbrunnenstrasse","1","real","1","Strasse","2681292.032","1246999.511","476","312.0","POINT (2681292 1246999.5)"
"950","Idastrasse","1","real","1","Strasse","2681329.845","1247449.901","479","307.3","POINT (2681329.8 1247449.9)"
"1468","Nussbaumstrasse","1","real","1","Strasse","2681266.546","1247311.98","480","39.7","POINT (2681266.5 1247312)"
"659","Gertrudstrasse","1","real","1","Strasse","2681376.263","1247572.774","481","41.0","POINT (2681376.2 1247572.8)"
"1855","Sihlhölzlibrücke","1","real","1","Strasse","2682310.854","1247016.144","482","315.0","POINT (2682310.8 1247016.1)"
"246","Bluntschlisteig","1","real","1","Strasse","2682413.055","1246284.835","483","0.0","POINT (2682413 1246284.9)"
"289","Brunaustrasse","1","real","1","Strasse","2682080.562","1245262.463","531","75.4","POINT (2682080.5 1245262.5)"
"1628","Rieterplatz","1","real","2","Platz","2682200.026","1245634.857","533","0.0","POINT (2682200 1245634.9)"
"1629","Rieterstrasse","1","real","1","Strasse","2682185.622","1245282.284","556","285.0","POINT (2682185.5 1245282.2)"
"1789","Schulhausstrasse","1","real","1","Strasse","2682091.923","1246066.195","578","7.2","POINT (2682092 1246066.2)"
"2277","Zweierplatz","1","real","2","Platz","2682261.937","1247500.657","601","0.0","POINT (2682262 1247500.6)"
"1120","Klopstockstrasse","1","real","1","Strasse","2682113.537","1246268.527","608","86.3","POINT (2682113.5 1246268.5)"
"1132","Köchlistrasse","1","real","1","Strasse","2681889.794","1247546.746","626","318.2","POINT (2681889.8 1247546.8)"
"2168","Werdgässchen","1","real","1","Strasse","2682264.271","1247321.14","627","51.0","POINT (2682264.2 1247321.1)"
"367","Cramerstrasse","1","real","1","Strasse","2682133.263","1247527.454","628","74.3","POINT (2682133.2 1247527.5)"
"2530","Kopfweidenplatz","1","real","2","Platz","2682025.333","1245111.371","762","5.0","POINT (2682025.2 1245111.4)"
"168","Bauhallengasse","1","real","1","Strasse","2681996.984","1247722.629","767","316.8","POINT (2681997 1247722.6)"
"2173","Werdplatz","1","real","2","Platz","2682363.232","1247401.424","769","0.0","POINT (2682363.2 1247401.4)"
"1304","Lutherstrasse","1","real","1","Strasse","2682309.073","1247662.52","806","312.0","POINT (2682309 1247662.5)"
"1933","Stauffacherbrücke","1","real","1","Strasse","2682495.948","1247275.871","807","338.0","POINT (2682496 1247275.9)"
"1582","Rebgasse","1","real","1","Strasse","2682459.474","1247608.503","808","35.8","POINT (2682459.5 1247608.5)"
"1146","Körnerstrasse","1","real","1","Strasse","2681814.324","1247572.237","817","44.4","POINT (2681814.2 1247572.2)"
"769","Hallwylstrasse","1","real","1","Strasse","2682253.22","1247197.386","818","53.0","POINT (2682253.2 1247197.4)"
"2141","Weberstrasse","1","real","1","Strasse","2682320.659","1247196.174","819","302.0","POINT (2682320.8 1247196.1)"
"768","Hallwylplatz","1","real","2","Platz","2682290.444","1247271.914","820","358.9","POINT (2682290.5 1247271.9)"
"1978","Strassburgstrasse","1","real","1","Strasse","2682299.954","1247462.138","821","311.2","POINT (2682300 1247462.1)"
"139","Bäckerstrasse","1","real","1","Strasse","2682339.95","1247694.485","826","312.0","POINT (2682340 1247694.5)"
"2230","Wyssgasse","1","real","1","Strasse","2682081.076","1247555.088","828","63.8","POINT (2682081 1247555.1)"
"748","Gutenbergstrasse","1","real","1","Strasse","2682450.654","1246642.62","846","327.7","POINT (2682450.8 1246642.6)"
"1850","Sihlamtsstrasse","1","real","1","Strasse","2682454.249","1247084.281","887","39.0","POINT (2682454.2 1247084.2)"
"2083","Utobrücke","1","real","1","Strasse","2681949.389","1246053.874","902","24.0","POINT (2681949.5 1246053.9)"
"290","Bruneggweg","1","real","1","Strasse","2682250.424","1245464.479","903","272.0","POINT (2682250.5 1245464.5)"
"2229","Wyssenbühlsteig","1","real","1","Strasse","2682339.92","1245745.145","904","4.0","POINT (2682340 1245745.1)"
"2189","Wiedingstrasse","1","real","1","Strasse","2681552.578","1246827.79","909","297.0","POINT (2681552.5 1246827.8)"
"274","Bremgartnerstrasse","1","real","1","Strasse","2681449.663","1247139.804","910","54.0","POINT (2681449.8 1247139.8)"
"907","Holzgasse","1","real","1","Strasse","2682494.363","1247093.254","912","313.0","POINT (2682494.2 1247093.2)"
"530","Felsenkellerweg","1","real","1","Strasse","2682336.54","1246387.912","916","304.9","POINT (2682336.5 1246387.9)"
"1521","Parkring","1","real","1","Strasse","2682399.684","1246864.787","918","46.0","POINT (2682399.8 1246864.8)"
"1858","Sihlpromenade","1","real","1","Strasse","2682186.633","1246865.771","922","44.6","POINT (2682186.8 1246865.8)"
"182","Bederstrasse","1","real","1","Strasse","2682028.619","1246112.177","923","41.0","POINT (2682028.5 1246112.1)"
"935","Hügelstrasse","1","real","1","Strasse","2682106.345","1245759.134","930","267.2","POINT (2682106.2 1245759.1)"
"2165","Weltistrasse","1","real","1","Strasse","2682178.614","1246009.485","931","7.4","POINT (2682178.5 1246009.5)"
"427","Effingerstrasse","1","real","1","Strasse","2682210.789","1245305.292","932","7.0","POINT (2682210.8 1245305.2)"
"1661","Rossbergstrasse","1","real","1","Strasse","2682283.295","1245364.976","933","272.8","POINT (2682283.2 1245365)"
"1862","Sihlrainstrasse","1","real","1","Strasse","2682117.82","1245333.674","934","288.5","POINT (2682117.8 1245333.6)"
"473","Engimattstrasse","1","real","1","Strasse","2682072.108","1245960.016","935","281.0","POINT (2682072 1245960)"
"1031","Joachim-Hefti-Weg","1","real","1","Strasse","2682386.124","1245990.281","937","277.0","POINT (2682386 1245990.2)"
"776","Hans-Huber-Strasse","1","real","1","Strasse","2682472.968","1245309.921","939","80.0","POINT (2682473 1245309.9)"
"208","Bernhard-Jaeggi-Weg","1","real","1","Strasse","2680571.139","1246632.95","971","0.0","POINT (2680571.2 1246633)"
"524","Feldgütliweg","1","real","1","Strasse","2681970.007","1247508.013","978","316.0","POINT (2681970 1247508)"
"2167","Werdgartengasse","1","real","1","Strasse","2682151.416","1247263.589","979","55.2","POINT (2682151.5 1247263.6)"
